书名,作者,分类,豆瓣评分,百度网盘提取码,百度云盘链接
领导变革,约翰 P. 科特,管理_创业,8.3,百度网盘(提取码:6666),https://pan.baidu.com/s/1M3WgyJ9LwBWprNJghOSqZA
创始人手记：一个企业家的思想、工作和生活,季琦,管理_创业,7.9,百度网盘(提取码:6666),https://pan.baidu.com/s/1J0xhp56ZWGw3Nn4WHJQ56w
马云内部讲话系列（全3册）,阿里巴巴集团,管理_创业,7.4,百度网盘(提取码:6666),https://pan.baidu.com/s/1MQQ-ZWEv2N0B3KMLz1-n1Q
街头生意经：MBA课堂不会教你的,布罗茨基,管理_创业,8.6,百度网盘(提取码:6666),https://pan.baidu.com/s/1Mv1eF8MZ5kNASdFb7YHPBA
华为管理法,黄继伟,管理_创业,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1veys60MxypPMnW5cBrrnFA
高管路径：轮岗培训领导人才,拉姆·查兰,管理_创业,7.6,百度网盘(提取码:6666),https://pan.baidu.com/s/1Yq0QYanrghSQdLUJ6WmzUg
趋势：商业巨变时代的300条建议,李翔,管理_创业,6.4,百度网盘(提取码:6666),https://pan.baidu.com/s/1e7zBQWe154jrNETwD7hilQ
清醒：如何用价值观创造价值,弗雷德·考夫曼,管理_创业,7.7,百度网盘(提取码:6666),https://pan.baidu.com/s/1-gq9f2DhGbt0khdrYDNBtQ
未来已来：数字化时代的商业模式创新,鲍舟波,管理_创业,7.3,百度网盘(提取码:6666),https://pan.baidu.com/s/1U7qglZKGy2K325JFHTl-qg
这就是OKR：让谷歌、亚马逊实现爆炸性增长的工作法,约翰·杜尔,管理_创业,7.7,百度网盘(提取码:6666),https://pan.baidu.com/s/1bAOMAN8EylFqobGrMUWvKg
六项精进,稻盛和夫,管理_创业,7.6,百度网盘(提取码:6666),https://pan.baidu.com/s/1VkM_kVOTwuKMSorxjnqEfw
求异,贺雄飞,管理_创业,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1pfTiTlkdfTl7X2_BHsKJoQ
重新理解创业 ：一个创业者的途中思考,周航,管理_创业,8.1,百度网盘(提取码:6666),https://pan.baidu.com/s/1rCD1dkAQRjXAgrZMa5I-ZA
阿里传：这是阿里巴巴的世界-,波特·埃里斯曼,管理_创业,7,百度网盘(提取码:6666),https://pan.baidu.com/s/1rw1v505e1dFD2QJovJMSGw
企业生命周期,爱迪思,管理_创业,8.8,百度网盘(提取码:6666),https://pan.baidu.com/s/1g0LOgC1AzBtyAGk5MwM5ag
胜利的法则：从孙子兵法到麦肯锡的商业战争智慧,铃木博毅,管理_创业,7.3,百度网盘(提取码:6666),https://pan.baidu.com/s/1DNU1u4IqmgoQ5Dt-ayE69g
组织与管理研究的实证方法(第2版),陈晓萍,管理_创业,9.2,百度网盘(提取码:6666),https://pan.baidu.com/s/1ai_89OEwf_1-wMLA3AUPYA
原则,瑞·达利欧,管理_创业,8.4,百度网盘(提取码:6666),https://pan.baidu.com/s/13bGX6L3yUT7VoMKBhHKizQ
战略管理：商业模式创新,马浩,管理_创业,7.5,百度网盘(提取码:6666),https://pan.baidu.com/s/1UbBRKYAA2i8-dY__gDrfbg
战略管理：获取持续竞争优势（原书第4版）,巴尼,管理_创业,1,百度网盘(提取码:6666),https://pan.baidu.com/s/1GN9jzh43mlXSEw5UtIhEnA
深度案例思考法：从怎么可能到原来如此,井上达彦,管理_创业,7.6,百度网盘(提取码:6666),https://pan.baidu.com/s/1sYfQkZCsE_tVt2zxflbwBA
蓝海战略2：蓝海转型,W.钱·金,管理_创业,8.6,百度网盘(提取码:6666),https://pan.baidu.com/s/1extteGgT3BcWl7PUtOMmZQ
第五项修炼：学习型组织的艺术与实践,彼得•圣吉,管理_创业,8.7,百度网盘(提取码:6666),https://pan.baidu.com/s/1wXyKLMu6HMLZEYoXbcYNMQ
第五项修炼：变革篇(上、下),彼得·圣吉,管理_创业,7.6,百度网盘(提取码:6666),https://pan.baidu.com/s/1rKDDixDQrf443jv6o6nYNA
辣道至简：老干妈陶华碧的经营智慧,李琦晨,管理_创业,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1-j7P6Pkp_lBUGa59xpzDyw
咨询的奥秘,杰拉尔德·温伯格,管理_创业,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1XjfgcLDN-_RfHc9Q9OKZ9A
沃尔玛不败之谜,唐·索德奎斯,管理_创业,5,百度网盘(提取码:6666),https://pan.baidu.com/s/1CNhw77QYXBzIDj9kCmEvJQ
门后的秘密：卓越管理的故事,Johanna Rothmann,管理_创业,0,百度网盘(提取码:6666),https://pan.baidu.com/s/16xponrVpP2Sem34L1xQ2Zw
第3选择：解决所有难题的关键思维,史蒂芬•柯维,管理_创业,7.5,百度网盘(提取码:6666),https://pan.baidu.com/s/1WrUiIT2nBdA-OsowYbHndQ
稻盛和夫的最后一战,大西康之,管理_创业,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1UWbN5GJt-C-K4pauzMX9gg
管理的艺术：如何成为下一个十年的高效管理者,菲利普,管理_创业,0,百度网盘(提取码:6666),https://pan.baidu.com/s/12KVAbl5JFRzUS6-dqlttCQ
极致服务：如何创造不可思议的客户体验,肯·布兰佳,管理_创业,6.6,百度网盘(提取码:6666),https://pan.baidu.com/s/1ly5A1BvcUlT6PsoTJnbVdw
敏捷革命,杰夫·萨瑟兰,管理_创业,8.3,百度网盘(提取码:6666),https://pan.baidu.com/s/1gt8tEh1zd87c01ASckyNCA
华为工作法,黄继伟,管理_创业,5.8,百度网盘(提取码:6666),https://pan.baidu.com/s/1FILowmJm7z8kq0ZY1lcroA
