书名,作者,分类,豆瓣评分,百度网盘提取码,百度云盘链接
每天学点法律常识,宣炀,法律,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1boWatqv
法律文书教程,杨树丽,法律,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1hsI9yDm
法学概论,王振生,法律,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1eRNhaAQ
律师经典案例（第五辑）,唐国华,法律,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1gfMFoll
经济法,施新华,法律,1,百度网盘(提取码:6666),https://pan.baidu.com/s/1KGRMRhgjkAA0GFOlhk0eHw
实践中的商法,刘敏,法律,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1dEFGoiX
律师阶梯：新律师民商事业务必修课,牟驰,法律,7.8,百度网盘(提取码:6666),https://pan.baidu.com/s/1ZFjncdDQPIVJ1DDMubpTIQ
律师非讼业务的思维与技能,阮子文,法律,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1boO7Idp
律师的黑白人生：永不妥协,韩启照,法律,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1jHTdaaa
法律人的思维方式（第2版）,陈瑞华,法律,7.3,百度网盘(提取码:6666),https://pan.baidu.com/s/1SfNI3I-ObmxtyQZYbSZZ6g
别笑！这才是中国法律史,秦涛,法律,7.9,百度网盘(提取码:6666),https://pan.baidu.com/s/1Qlu2wgXJHekCVY-XHMelEw
中华人民共和国合同法,法律出版社法规中心,法律,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1jIgAkFO
推开高端律师之门：走进国际律所和跨国公司的入门手册,高忠智,法律,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1i4RHTTN
刑事辩护律师审察、运用证据指南,顾永忠,法律,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1gfBNzKv
完美的合同：合同的基本原理及审查与修改,吴江水,法律,7.7,百度网盘(提取码:6666),https://pan.baidu.com/s/16G7-88iXOjmE6Nfd_Sp6hQ
制度是如何形成的,苏力,法律,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1jIFLlhs
总统是靠不住的,林达,法律,8.8,百度网盘(提取码:6666),https://pan.baidu.com/s/1MRYN2gtNm0Ya2YAp12bosg
洞穴奇案,萨伯,法律,9.1,百度网盘(提取码:6666),https://pan.baidu.com/s/1d6f5lbnslK-xGXHjmEwLUg
大变局下的中国法治,季卫东,法律,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1miwd9v6
大法官说了算：美国司法观察笔记,何帆,法律,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1pLk2imR
法理学导论（第二版）,舒国滢,法律,7.3,百度网盘(提取码:6666),https://pan.baidu.com/s/1rMfog5SEy-BblhOXm2yNlQ
刑法格言的展开,张明楷,法律,8.9,百度网盘(提取码:6666),https://pan.baidu.com/s/1RAS_6rEaX8H7ipaSHOVIgQ
死刑改判在最高法院,孙中伟,法律,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1bo8WTZL
法的门前,彼得•德恩里科,法律,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1nv11bWP
房地产开发法律操作实务,上海市建纬律师事务所,法律,1,百度网盘(提取码:6666),https://pan.baidu.com/s/1G9t71WJazg_vfM2lmEg4pQ
最新招标投标注释版法规专辑,法律出版社法规中心,法律,1,百度网盘(提取码:6666),https://pan.baidu.com/s/152cjV9e6M4VNQyTIWDiYBA
王泽鉴民法学说与判例研究(6),王泽鉴,法律,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1mioBzjq
让人猛拍大腿的法律常识,刘辉,法律,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1nu6AbLR
西方法学名著述评,何勤华,法律,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1bDHVVC
民法,陈信勇,法律,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1mh9ZLFi
行政法与行政诉讼法(第5版),姜明安,法律,6.5,百度网盘(提取码:6666),https://pan.baidu.com/s/1ZpwopK0KZHlw3gTDzu1vTw
民事诉讼调解政策研究,张嘉军,法律,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1mh8DFN6
法理讲义：关于法律的道理与学问(套装上下册),夏勇,法律,8,百度网盘(提取码:6666),https://pan.baidu.com/s/16KpXkECXfKILpO0hw9Zr2A
刑法纵横谈,张军,法律,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1geZmmSr
看得见的正义,陈瑞华,法律,8,百度网盘(提取码:6666),https://pan.baidu.com/s/1H5o0cUUObDE01J5ti6iUTQ
世纪大辩论：世界著名法庭辩论实录,万宪,法律,1,百度网盘(提取码:6666),https://pan.baidu.com/s/1pgKbR6aPgy7qS_7x1x5T9g
远见：提升律师执业技能的164个细节,张勇,法律,1,百度网盘(提取码:6666),https://pan.baidu.com/s/1FEqirXeeohYEPlY4hW5_JA
通过法律的社会控制,罗斯科·庞德,法律,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1qXWlzoo
最好的辩护,艾伦·德肖微茨,法律,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1c2khbtm
十问死刑：以中国死刑文化为背景,张文,法律,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1hsc7lIk
英美法原论,高鸿钧、程汉大,法律,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1pLzt8mR
走不出的风景：大学里的致辞、以及修辞,苏力,法律,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1bDGXiQ
非常法史：历史上的法律趣事,刘典,法律,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1o7MLZFs
别在异乡哭泣,易胜华 ,法律,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1kVnpxqv
不懂法律就当不好经理,赵涛，常桦，刘辉,法律,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1i5dQav7
判例刑法学(套装全2册),陈兴良,法律,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1kVvwS5p
刑法学,张明楷,法律,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1jH4AM3O
职务犯罪侦查权研究,张兆松,法律,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1qXNvPTy
职务犯罪疑难案例精析,"蒋苇,兰元富,于海侠",法律,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1o86fmjS
最新律师诉讼代理与培训全书,卢璟,法律,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1boPNO67
现代经理人不可不知的法律知识,华瑞创业管理咨询公司,法律,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1kVKydvx
法理学：法律哲学与法律方法,E·博登海默,法律,8.8,百度网盘(提取码:6666),https://pan.baidu.com/s/14vp_324Iw93oRyyDxC4AzQ
