书名,作者,分类,豆瓣评分,百度网盘提取码,百度云盘链接
Python编程：从入门到实践,埃里克·马瑟斯,科技_互联网_计算机技术,9.1,百度网盘(提取码:6666),https://pan.baidu.com/s/1sWisVmXEBTB6_R690H8rRw
Linux高性能服务器编程,游双,科技_互联网_计算机技术,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1pA9ka9H4o0XyVJi-Ez-CIw
智能商业,曾鸣,科技_互联网_计算机技术,8.7,百度网盘(提取码:6666),https://pan.baidu.com/s/1JQYxiDjP8fPNVjJ4dEcHIA
高阶运营：从小编到新媒体操盘手,龙共火火,科技_互联网_计算机技术,7.3,百度网盘(提取码:6666),https://pan.baidu.com/s/1thcDUnERZLdclb86FFx-FQ
新媒体营销概论,秋叶,科技_互联网_计算机技术,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1hnEVnpVWnMRuNV7LVYevJA
软件体的生命周期,特德·姜,科技_互联网_计算机技术,8.7,百度网盘(提取码:6666),https://pan.baidu.com/s/1-AMbpnGRBoYhYEu5r9mG6A
偏好的经济分析,加里.贝克尔,科技_互联网_计算机技术,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1uOHqR_st0Ykvcv0miVjpHQ
数字经济：中国创新增长新动能,马化腾,科技_互联网_计算机技术,6.5,百度网盘(提取码:6666),https://pan.baidu.com/s/1N7oHJsK1xJY9gGLu4-n6Bw
新经济，新规则：网络经济的十种策略,凯文・凯利,科技_互联网_计算机技术,8.5,百度网盘(提取码:6666),https://pan.baidu.com/s/1R403xuMxoLhnTE--QeBI0Q
重构：改善既有代码的设计,马丁·福勒,科技_互联网_计算机技术,9.1,百度网盘(提取码:6666),https://pan.baidu.com/s/13tUVtrDf53ItTDkqj4AkJw
科学的极致：漫谈人工智能,集智俱乐部,科技_互联网_计算机技术,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1ESkfRiQwd7XzIPKsxytJjQ
超级智能,尼克•波斯特洛姆,科技_互联网_计算机技术,7.1,百度网盘(提取码:6666),https://pan.baidu.com/s/1YGQJ8RW3jHJuLI0ZATVMGw
机器人时代,马丁·福特,科技_互联网_计算机技术,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1gJ5VFkgvWCGrvv9dmhKFPw
凤凰项目一个IT运维的传奇故事,基恩·金,科技_互联网_计算机技术,8.7,百度网盘(提取码:6666),https://pan.baidu.com/s/1__QaIPogi2raIrRj9fOGHQ
从莎草纸到互联网：社交媒体2000年,汤姆·斯丹迪奇,科技_互联网_计算机技术,7.7,百度网盘(提取码:6666),https://pan.baidu.com/s/1x9qxqrecfOKpqJ3rKgq0sA
智能机器的未来,戴维•明德尔,科技_互联网_计算机技术,7.3,百度网盘(提取码:6666),https://pan.baidu.com/s/1ZofkGeSBYWB0WVBO7L5I5w
经济学讲义：颠覆传统经济学26讲（上、下）,李俊慧,科技_互联网_计算机技术,8.6,百度网盘(提取码:6666),https://pan.baidu.com/s/1bPZSfgfv4KJWsA7E19ZvKQ
计算机网络（第7版）,谢希仁,科技_互联网_计算机技术,9,百度网盘(提取码:6666),https://pan.baidu.com/s/132Sb7KL4Plc9bYbXHLyLzQ
个性化：商业的未来,苏萌,科技_互联网_计算机技术,0,百度网盘(提取码:6666),https://pan.baidu.com/s/11pRg2CKANgD_s1DFye9jfg
增长黑客,Sean Ellis,科技_互联网_计算机技术,8.7,百度网盘(提取码:6666),https://pan.baidu.com/s/1KorGVx3i78svS59zCTiA1w
敏捷思维：移动互联网和大数据时代IT企业转型、升级与再造之道,谢明志,科技_互联网_计算机技术,6.3,百度网盘(提取码:6666),https://pan.baidu.com/s/1td0vhwVi1MTu4fntYohu6Q
价值为王：互联网精准营销实战密码,高学争,科技_互联网_计算机技术,1,百度网盘(提取码:6666),https://pan.baidu.com/s/1gM9RARi3yOSUzaCHAtccNQ
Linux命令行与shell脚本编程大全（第3版）,布鲁姆，布雷斯纳汉,科技_互联网_计算机技术,9.1,百度网盘(提取码:6666),https://pan.baidu.com/s/1Y1_9IYDDw3WzVVVsx_NmgA
父与子的编程之旅：与小卡特一起学Python,桑德,科技_互联网_计算机技术,8.5,百度网盘(提取码:6666),https://pan.baidu.com/s/1kdIkLQPuIBXXwnCnGumfZQ
AI进化论：解码人工智能商业场景与案例,亿欧智库,科技_互联网_计算机技术,6.2,百度网盘(提取码:6666),https://pan.baidu.com/s/18Jn-11jAsZ4LGNkR6wZr_g
运营的套路：从想法到产品落地全程解析,刘芝亮,科技_互联网_计算机技术,7.3,百度网盘(提取码:6666),https://pan.baidu.com/s/1XPjZBSicYPWFa8UYruMK_Q
在线,王坚,科技_互联网_计算机技术,7.3,百度网盘(提取码:6666),https://pan.baidu.com/s/1U_hckNr0qTLn0sZtnGp1AA
AI·未来,李开复,科技_互联网_计算机技术,7.2,百度网盘(提取码:6666),https://pan.baidu.com/s/1x5gpCvI5ChId61OyWt5w0Q
人人都是产品经理2.0：写给泛产品经理-苏杰.0：写给泛产品经理,苏杰,科技_互联网_计算机技术,8.3,百度网盘(提取码:6666),https://pan.baidu.com/s/1zBcO7MrgB50IA5veAlk7ZA
企业IT架构转型之道：阿里巴巴中台战略思想与架构实战,钟华,科技_互联网_计算机技术,8.2,百度网盘(提取码:6666),https://pan.baidu.com/s/17_K2TzWRcfGICoAO1EseuQ
趋势红利,刘润,科技_互联网_计算机技术,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1mR3hebnyk4nbuygF0FVXnQ
搜商：人类的第三种能力,陈沛,科技_互联网_计算机技术,5.4,百度网盘(提取码:6666),https://pan.baidu.com/s/1h0WSSutHz1PIXwVLMjO-1Q
Android移动性能实战,腾讯SNG专项测试团队,科技_互联网_计算机技术,8.8,百度网盘(提取码:6666),https://pan.baidu.com/s/1ik4hUOZb4Z1t9WZAHSg2ww
数文明：大数据如何重塑人类文明、商业形态和个人世界,涂子沛,科技_互联网_计算机技术,7.3,百度网盘(提取码:6666),https://pan.baidu.com/s/1rBMMkciN-aXs-XQdVrE96w
互联网信贷风险与大数据：如何开始互联网金融的实践,陈红梅,科技_互联网_计算机技术,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1tISblPiCGWSdIVhhnKwBuQ
未来版图：全球聪明公司的科技创新趋势和商业化路径,麻省理工科技评论,科技_互联网_计算机技术,7.1,百度网盘(提取码:6666),https://pan.baidu.com/s/1B8tsq3jxcymlv1WUyfNqmw
ERP原理·设计·实施(第4版),罗鸿,科技_互联网_计算机技术,7.6,百度网盘(提取码:6666),https://pan.baidu.com/s/1C9-EFAgHje92rlRHTuzwJw
加密与解密(第3版),段钢,科技_互联网_计算机技术,8.4,百度网盘(提取码:6666),https://pan.baidu.com/s/1s3aKCXBbS5GGEbemepG7Sg
代码整洁之道,马丁,科技_互联网_计算机技术,8.6,百度网盘(提取码:6666),https://pan.baidu.com/s/1yNJJF2-Ms491hDqHpTnRqg
中国制造2025：产业互联网开启新工业革命,夏妍娜,科技_互联网_计算机技术,6.6,百度网盘(提取码:6666),https://pan.baidu.com/s/1hd4G4TeQmidndc7pXZXI9w
IT项目经理成长手记,潘东,科技_互联网_计算机技术,7.9,百度网盘(提取码:6666),https://pan.baidu.com/s/1VPuKGwLL70_hhp-r0DFO2Q
生活中的经济学,茅于轼,科技_互联网_计算机技术,8,百度网盘(提取码:6666),https://pan.baidu.com/s/1V7u5bCvWquh41Cj6oMci1g
运营其实很简单：互联网运营进阶之道,郑文博,科技_互联网_计算机技术,8.1,百度网盘(提取码:6666),https://pan.baidu.com/s/1WLSe-DulnZ4nEiNeMN-k2A
Arduino开发实战指南(AVR篇),程晨,科技_互联网_计算机技术,7.6,百度网盘(提取码:6666),https://pan.baidu.com/s/13kAc3uma3x205Ll353AVRQ
人人都能开发安卓App：App Inventor 2应用开发实战,黄仁祥,科技_互联网_计算机技术,1,百度网盘(提取码:6666),https://pan.baidu.com/s/1Fbyy-TfFHF6hsIzEITKaIg
程序员的自我修养：链接、装载与库,俞甲子,科技_互联网_计算机技术,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1jeMz8cgg_RDYHVYBRjV2jA
穿越计算机的迷雾,李忠,科技_互联网_计算机技术,0,百度网盘(提取码:6666),https://pan.baidu.com/s/19nw5BMaaZ-Jsdr2u2mWQfQ
