书名,作者,分类,豆瓣评分,百度网盘提取码,百度云盘链接
快速成就职场达人之PPT高手绝招,戴敏,专业技术_工具书,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1hrRdC2K
人体词语语义研究,黄碧蓉,专业技术_工具书,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1i5gA8zb
用地图说话：在商业分析与演示中运用Excel数据地图,刘万祥,专业技术_工具书,8.1,百度网盘(提取码:6666),https://pan.baidu.com/s/1QafmOAF2dNo1mWmuJm-wKA
我的最后一本日语语法书，看这本真的够了,程楠,专业技术_工具书,6.9,百度网盘(提取码:6666),https://pan.baidu.com/s/1hR8RWgl8qMe0J_8iS54u5g
顺风意大利语900句,冯茹凤,专业技术_工具书,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1nvuEVEx
Excel2010高效办公：公式、函数与数据处理,华诚科技,专业技术_工具书,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1o7QQFSQ
医学原本：西方医学与医德的奠基之作,希波克拉底,专业技术_工具书,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1c2eInS0
建立餐饮经营概念的第一本书,汪惟,专业技术_工具书,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1kVhlJF5
Excel 2010数据透视表应用大全,Excel Home ,专业技术_工具书,7.8,百度网盘(提取码:6666),https://pan.baidu.com/s/19e4ZDKFOxzDO3H5KsFsd8g
实用谈判技巧与现代礼仪,俞宏标,专业技术_工具书,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1jHUwjK6
论系统工程,钱学森,专业技术_工具书,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1pKGENhh
化工工艺学,,专业技术_工具书,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1gffrzUj
韩语学习零起点30天入门,柳秀贤 / （韩）卢熙硕 / 耿小辉 ,专业技术_工具书,1,百度网盘(提取码:6666),https://pan.baidu.com/s/1igd2k8FvhN30_q34Vt-mqg
高智商人群玩的游戏(套装上下册),余式厚,专业技术_工具书,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1boNO0fd
简明拉丁语教程,雷立柏,专业技术_工具书,7.6,百度网盘(提取码:6666),https://pan.baidu.com/s/1xnKMnjg_2NbdqJF_InTA_A
入职投行，你最需要的Excel建模书,张周,专业技术_工具书,1,百度网盘(提取码:6666),https://pan.baidu.com/s/1BgxLjZg_yZ8UxfaPHDoChA
思维导图：商务篇2,东尼*博赞,专业技术_工具书,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1kUEeJrT
日语入门：零起点图解一看就会,川边成&张浩然,专业技术_工具书,6.3,百度网盘(提取码:6666),https://pan.baidu.com/s/1WFPoo3hvat1tCA8RSYUD2g
标准韩国语 1-3册套装版,安炳浩 / 张敏 / 杨磊,专业技术_工具书,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1ge71oEB
初中多文体作文一本全,张云,专业技术_工具书,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1mh5VceO
日语近义词辨析词典,,专业技术_工具书,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1jIns3Q2
一本书读懂财报,肖星,专业技术_工具书,8.9,百度网盘(提取码:6666),https://pan.baidu.com/s/1Y6xfwwzSRzul1Q_QKI3oZQ
从报表看企业：数字背后的秘密,张新民,专业技术_工具书,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1bToSj0
