书名,作者,分类,豆瓣评分,百度网盘提取码,百度云盘链接
舒克和贝塔全传,郑渊洁,少儿,8.8,百度网盘(提取码:6666),https://pan.baidu.com/s/1bqO3p1Jb7ztvBMkRBDr-Dg
格林童话,格林兄弟,少儿,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1i5wJYfj
草房子,曹文轩,少儿,8.9,百度网盘(提取码:6666),http://pan.baidu.com/s/1dFJSLrz
安徒生童话故事,安徒生,少儿,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1bpzD1uf
窗边的小豆豆,黑柳彻子,少儿,8.7,百度网盘(提取码:6666),https://pan.baidu.com/s/1xKAqH5LHZFOoDe_HrM4eug
小王子,圣埃克苏佩里,少儿,9,百度网盘(提取码:6666),https://pan.baidu.com/s/1IygdVevwsbM_b5H2RGPt6g
爱丽丝镜中奇遇记,刘易斯·卡罗尔,少儿,8.1,百度网盘(提取码:6666),http://pan.baidu.com/s/1bpBOzgj
毛毛-时间窃贼和一个小女孩的不可思议的故事,恩德,少儿,9.1,百度网盘(提取码:6666),http://pan.baidu.com/s/1jI4OwXS
一片叶子落下来：于生命的故事,巴斯卡利亚,少儿,8.3,百度网盘(提取码:6666),http://pan.baidu.com/s/1jH48iv8
孤女俱乐部,秦文君,少儿,7.6,百度网盘(提取码:6666),http://pan.baidu.com/s/1i5rYNkT
彼得·潘,詹姆斯·巴里,少儿,8.8,百度网盘(提取码:6666),http://pan.baidu.com/s/1nvKqTdf
小巫教你讲故事：好父母的必修课,小巫,少儿,7.6,百度网盘(提取码:6666),http://pan.baidu.com/s/1cE7KNO
猫武士,艾琳·亨特 ,少儿,8.9,百度网盘(提取码:6666),http://pan.baidu.com/s/1hrSX4ag
我有友情要出租,方素珍,少儿,8.4,百度网盘(提取码:6666),http://pan.baidu.com/s/1c82hiA
