书名,作者,分类,豆瓣评分,百度网盘提取码,百度云盘链接
球形的荒野,松本清张,惊悚_冒险_推理,8.1,百度网盘(提取码:6666),https://pan.baidu.com/s/1z0gVo74JfFwGTnURtTY3nQ
冤鬼路五部曲,Tinadannis,惊悚_冒险_推理,7.9,百度网盘(提取码:6666),https://pan.baidu.com/s/1gVAGacE8fFnPfw1sXXQewQ
神秘河,丹尼斯·勒翰,惊悚_冒险_推理,7.9,百度网盘(提取码:6666),https://pan.baidu.com/s/1jzfQF_CcfdELdkqaRwM-SQ
向日葵不开的夏天,道尾秀介,惊悚_冒险_推理,7.8,百度网盘(提取码:6666),https://pan.baidu.com/s/11bTyfm761RwKIlUdc1v6Tw
沙漠,伊坂幸太郎,惊悚_冒险_推理,7.7,百度网盘(提取码:6666),https://pan.baidu.com/s/1Qy9ehsw62hpw_UlTbAbf1A
杀手的礼物,蒋话,惊悚_冒险_推理,0,百度网盘(提取码:6666),https://share.weiyun.com/5hvqCb8
没有凶手的暗夜,东野圭吾,惊悚_冒险_推理,0,百度网盘(提取码:6666),https://share.weiyun.com/5KABvKB
圣母,秋吉理香子,惊悚_冒险_推理,0,百度网盘(提取码:6666),https://share.weiyun.com/5toBqL1
密室收藏家,大山诚一郎 ,惊悚_冒险_推理,0,百度网盘(提取码:6666),https://share.weiyun.com/5kCjHGG
绝叫,叶真中显,惊悚_冒险_推理,0,百度网盘(提取码:6666),https://share.weiyun.com/5OEOfmV
赤色博物館,大山诚一郎,惊悚_冒险_推理,0,百度网盘(提取码:6666),https://share.weiyun.com/51FhUN2
二律背反的诅咒,御手洗熊猫,惊悚_冒险_推理,0,百度网盘(提取码:6666),https://share.weiyun.com/5wsUKPH
推理竞技场,深水黎一郎,惊悚_冒险_推理,7.5,百度网盘(提取码:6666),https://pan.baidu.com/s/1aavVKVS3eZcaiBIW5M2PeA
死亡螺旋,松本清张,惊悚_冒险_推理,0,百度网盘(提取码:6666),https://share.weiyun.com/5Zu9ius
极具恐怖,弹指一笑间,惊悚_冒险_推理,0,百度网盘(提取码:6666),https://share.weiyun.com/5TbbiUH
真相推理师：凶宅,呼延云,惊悚_冒险_推理,0,百度网盘(提取码:6666),https://share.weiyun.com/5f7qkaa
尸骨袋,斯蒂芬·金,惊悚_冒险_推理,0,百度网盘(提取码:6666),https://share.weiyun.com/5uYUenf
天空之蜂,东野圭吾,惊悚_冒险_推理,0,百度网盘(提取码:6666),https://share.weiyun.com/5YTipJ4
空中杀人现场,东野圭吾,惊悚_冒险_推理,0,百度网盘(提取码:6666),https://share.weiyun.com/5OBHdpc
刺青杀人事件,高木彬光,惊悚_冒险_推理,0,百度网盘(提取码:6666),https://share.weiyun.com/5D5T2D2
宛如昨日：生存游戏,蔡骏,惊悚_冒险_推理,0,百度网盘(提取码:6666),https://share.weiyun.com/5SYuzaa
放学后的侦探队,仓知淳,惊悚_冒险_推理,0,百度网盘(提取码:6666),https://share.weiyun.com/5mlUGmN
病毒,蔡骏,惊悚_冒险_推理,0,百度网盘(提取码:6666),https://share.weiyun.com/5gpN9kX
“雅众·影事”之日本导演系列（套装共4册）,梦野久作,惊悚_冒险_推理,1,百度网盘(提取码:6666),https://share.weiyun.com/5ge0oop
十九年间谋杀小叙,那多,惊悚_冒险_推理,1,百度网盘(提取码:6666),https://share.weiyun.com/5kBYazH
蝴蝶花园,多特·哈奇森,惊悚_冒险_推理,1,百度网盘(提取码:6666),https://share.weiyun.com/5ieItAe
完全犯罪,小栗虫太郎,惊悚_冒险_推理,1,百度网盘(提取码:6666),https://pan.baidu.com/s/1pkdto7TGHaXBodEn6gMfWA
犯罪小说家,哈里·多兰,惊悚_冒险_推理,7.6,百度网盘(提取码:6666),https://pan.baidu.com/s/1wBVt33q3hsj1vgCTdRvrMQ
乱反射,贯井德郎,惊悚_冒险_推理,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1G4XSNtie83fPJN6hU4Opbw
暖气,慢三,惊悚_冒险_推理,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1eDc_Rm2MW7aBwwUXg1d_LA
必须牺牲卡米尔,皮耶尔·勒迈特,惊悚_冒险_推理,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1FeRuOSleaNdGHf6qRDzXWA
控方证人,阿加莎·克里斯蒂,惊悚_冒险_推理,7.5,百度网盘(提取码:6666),https://pan.baidu.com/s/1Anx9SWfwxXiyDP59PrIEDA
全能侦探社,道格拉斯·亚当斯,惊悚_冒险_推理,8,百度网盘(提取码:6666),https://pan.baidu.com/s/1KygQ-Jn80gEn8BSjTz4lsg
危险的维纳斯,东野圭吾,惊悚_冒险_推理,6.1,百度网盘(提取码:6666),https://pan.baidu.com/s/1ZaW-AYF-LxImVe5rzczwnA
凛冬之棺,孙沁文,惊悚_冒险_推理,7.8,百度网盘(提取码:6666),https://pan.baidu.com/s/1Dm_GFtcD_697ThOOBq-c8w
护士学院杀人事件,P.D.詹姆斯,惊悚_冒险_推理,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1AmE5H4DHY5vLwuPPwzxLBQ
全部成为F,森博嗣,惊悚_冒险_推理,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1sUqlIewlX-fgpQRbfCPV5A
献给虚无的供物,中井英夫,惊悚_冒险_推理,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1wktmz7-vbAVGGzafjywEzw
推理要在晚餐后(套装共3册）,东川笃哉,惊悚_冒险_推理,6.9,百度网盘(提取码:6666),https://pan.baidu.com/s/11RVxfhN8RUtjRdxuojXmGQ
天涯双探：青衣奇盗,七名,惊悚_冒险_推理,7.1,百度网盘(提取码:6666),https://pan.baidu.com/s/1kzdAdqRkxYS2YDutmh_21Q
三减一等于几,周德东,惊悚_冒险_推理,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1BbMc5rodo52DSYEuoPr8Mw
禁断的魔术,东野圭吾,惊悚_冒险_推理,6.4,百度网盘(提取码:6666),https://pan.baidu.com/s/1rKO9TC3iJHW73Kms0bpgKw
关上门以后,B.A.帕里斯,惊悚_冒险_推理,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1BFAmjODgZd5ikBKSl92Ibw
新宿鲛,大泽在昌,惊悚_冒险_推理,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1LfPXpwI1qEY6xQAqEPEyrw
无理时代,奥田英朗,惊悚_冒险_推理,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1__AdGdfysY3ltimzRdLRKQ
知更鸟,尤·奈斯博,惊悚_冒险_推理,9.2,百度网盘(提取码:6666),https://pan.baidu.com/s/1aSGKn34afeoPFR_z7AaFHA
燃烧的密码,肯·福莱特,惊悚_冒险_推理,7.2,百度网盘(提取码:6666),https://pan.baidu.com/s/1wA09CY_ElPvj0YLQk9CxGw
S.忒修斯之船,J.J.艾布拉姆斯,惊悚_冒险_推理,7.8,百度网盘(提取码:6666),https://pan.baidu.com/s/1LjJUJN2Soq5bSBKtu9awYg
禁闭岛,丹尼斯·勒翰,惊悚_冒险_推理,7.8,百度网盘(提取码:6666),https://pan.baidu.com/s/1aLsdHE3Q-5ES78xjMCsp5g
解体诸因,西泽保彦,惊悚_冒险_推理,7.9,百度网盘(提取码:6666),https://pan.baidu.com/s/1bVrVYZq6y_qEtyFewCMH1w
阳光劫匪,伊坂幸太郎,惊悚_冒险_推理,8.6,百度网盘(提取码:6666),https://pan.baidu.com/s/1HLiQzlJoiVqXP3cmAF9CvA
本阵杀人案,横沟正史,惊悚_冒险_推理,0,百度网盘(提取码:6666),https://pan.baidu.com/s/18ttCoDM0KDBQ9mmDMC6nIA
亚爱一郎的狼狈,泡坂妻夫,惊悚_冒险_推理,8.7,百度网盘(提取码:6666),https://pan.baidu.com/s/1_fr9ENhExA2i8Hf1kqyTWA
长眠不醒,雷蒙德·钱德勒,惊悚_冒险_推理,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1mT8NUmAiZnHiXQx3vGCDvw
蓝色骇客,杰夫里·迪弗,惊悚_冒险_推理,8.1,百度网盘(提取码:6666),https://pan.baidu.com/s/1PCDsebtsYSmnCrqgwuG-JA
紧闭的门扉-,石持淺海,惊悚_冒险_推理,7.9,百度网盘(提取码:6666),https://pan.baidu.com/s/16h1Q_rC1l3XybD7kseDt6g
罗斯玛丽的婴儿,埃拉·雷文,惊悚_冒险_推理,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1b0Ckhra2KgWE3CVB93gL2w
滕王阁秘闻,姵璃,惊悚_冒险_推理,7,百度网盘(提取码:6666),https://pan.baidu.com/s/1lJKnjJmQQXOohEwwOaPMQw
过去我死去的家,东野圭吾,惊悚_冒险_推理,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1K9aZiP5auDkf8WBllTWi1Q
解剖,赛巴斯蒂安·菲茨克,惊悚_冒险_推理,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1-PRrcLKZFxYgKv7uKJr4YQ
危险的妻子,卡洛琳·艾瑞克森,惊悚_冒险_推理,5.7,百度网盘(提取码:6666),https://pan.baidu.com/s/1g3OqpCB0IezLN6HlxjmqCw
同级生,东野圭吾,惊悚_冒险_推理,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1aSc0Kcc6l0gSehMYdNvwoQ
