书名,作者,分类,豆瓣评分,百度网盘提取码,百度云盘链接
掌控力：让所有人对你讲真话,菲利普•休斯顿,沟通_演讲_口才,7.7,百度网盘(提取码:6666),https://pan.baidu.com/s/1DWD4sQm4MYDQd41ACwJnNw
故事思维,安妮特·西蒙斯,沟通_演讲_口才,6.9,百度网盘(提取码:6666),https://pan.baidu.com/s/1LTRc4zRX-jHRssd_Zz7-9g
像TED一样演讲,卡迈恩·加洛,沟通_演讲_口才,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1hsaSpSC
练好口才的第一本书,殷亚敏,沟通_演讲_口才,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1slC2c8X
谈判力,罗杰·费希尔,沟通_演讲_口才,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1hsGf0aS
提问的艺术：沃顿商学院写给管理者的提问指南,特里·费德姆,沟通_演讲_口才,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1mizF1d2
主宰演讲台：一场演讲，让听众记住你,比尔?胡戈特伯,沟通_演讲_口才,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1dFznKy9
感召力,西蒙·兰卡斯特,沟通_演讲_口才,7.9,百度网盘(提取码:6666),https://pan.baidu.com/s/1-vJEP9O6AkJzxaRyfsfhNQ
打破僵局：哈佛大学新聆听沟通学,唐尼·艾本斯坦,沟通_演讲_口才,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1cLDToU
卡耐基的魅力口才与处世智慧,戴尔•卡耐基,沟通_演讲_口才,1,百度网盘(提取码:6666),https://pan.baidu.com/s/17LzEmywnpu8fIGywXJjTrA
天下没有陌生人,刘希平,沟通_演讲_口才,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1jIv9PIm
沟通力,罗杰·费希尔,沟通_演讲_口才,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1kUCjpVx
好好说话：新鲜有趣的话术精进技巧,马东,沟通_演讲_口才,7.1,百度网盘(提取码:6666),https://pan.baidu.com/s/1M227vG_jO7WFDHVjv8_57g
世界名校开学毕业典礼演讲精选,,沟通_演讲_口才,8.5,百度网盘(提取码:6666),https://pan.baidu.com/s/1_wllQm-TibuxmBig-JwxEA
世界上最会说话的人,史迪文,沟通_演讲_口才,6.1,百度网盘(提取码:6666),https://pan.baidu.com/s/1IwqvYGtpia8RciHrNbS9_Q
幽默沟通学：零距离制胜的口才秘籍,陈浩,沟通_演讲_口才,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1dEJMgUH
一语万金,苏日力格,沟通_演讲_口才,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1nuPB3rb
别让不会说话害了你,郑匡宇,沟通_演讲_口才,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1mhCLPLQ
“骂”得漂亮：让对手偃旗息的宝典,吴丽娜,沟通_演讲_口才,1,百度网盘(提取码:6666),https://pan.baidu.com/s/13ynlHPqgtriUsU63QrH7mQ
说话的艺术,李思特,沟通_演讲_口才,1,百度网盘(提取码:6666),https://pan.baidu.com/s/1mzzqzPLS9vp-shf9-vm_NA
说的就是好听：滴水不漏的口才术,亦辛,沟通_演讲_口才,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1gffv9GR
说话讲技巧，办事有方法,金跃军,沟通_演讲_口才,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1dFl5sWx
好好说话,学诚法师,沟通_演讲_口才,8.2,百度网盘(提取码:6666),https://pan.baidu.com/s/1vFCFVOhGEDdQt9HjL9frEQ
倾听和让人倾听：人际交往中的有效沟通心理学,米尔顿·赖特,沟通_演讲_口才,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1eSGB5eU
我最想学的说话技巧,成杰,沟通_演讲_口才,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1kUKUV9X
我最想要的口才书,吴继良,沟通_演讲_口才,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1qYU4wZ6
一分钟口才训练：有效沟通的艺术,陈建伟,沟通_演讲_口才,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1jIhXuwI
马云说话之道,肖文键,沟通_演讲_口才,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1jIHjmi6
世界上最伟大的演讲词,张文静,沟通_演讲_口才,7.9,百度网盘(提取码:6666),https://pan.baidu.com/s/1M0lJFXxM56wHiYIWNxxNIg
哈佛口才课,张荣华,沟通_演讲_口才,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1c8BOtg
话语操纵术2：不可思议的催眠式说服技巧,大卫•拜伦,沟通_演讲_口才,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1dFus6tz
圈子决定格局,摩罗,沟通_演讲_口才,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1i5ynyOd
谈话的力量,艾伦・加纳,沟通_演讲_口才,8.5,百度网盘(提取码:6666),https://pan.baidu.com/s/1ZXuqbzD0gA-b_JXXP2DJ0Q
年轻人一定要懂得的说话艺术和处世哲学,冠诚,沟通_演讲_口才,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1c14mPuo
沟通技巧与领导力开发,王青，胡巍,沟通_演讲_口才,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1i4GnTtz
关键冲突：如何把人际关系危机转化为合作共赢,科里·帕特森,沟通_演讲_口才,8,百度网盘(提取码:6666),https://pan.baidu.com/s/1Xl8sZNTX5lwTCH5hl1UjOA
解决冲突的关键技巧：如何增加你的有效社交,达纳·卡斯帕森,沟通_演讲_口才,7.7,百度网盘(提取码:6666),https://pan.baidu.com/s/1Z5vNR98D_WrxSHDw0xpL6A
最舍不得删的短信,爆笑SHOW编辑,沟通_演讲_口才,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1hsuRzLU
有效沟通,余世维,沟通_演讲_口才,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1hr4KlX6
六度人脉2 : 全球最高效直接的人脉法则实操版,李维文,沟通_演讲_口才,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1eR53EPc
完美沟通2,姜维、段阳,沟通_演讲_口才,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1pLEoXgZ
拆出你的沟通力2,赵周,沟通_演讲_口才,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1dE0LV5R
演讲之禅：一位技术演讲家的自白,斯科特·博克顿,沟通_演讲_口才,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1c2OeQfI
把话说到心窝里,刘墉,沟通_演讲_口才,8.2,百度网盘(提取码:6666),https://pan.baidu.com/s/1SY4DMw8mWCgVjo5G77vdVg
别独自用餐,基思·法拉奇,沟通_演讲_口才,8,百度网盘(提取码:6666),https://pan.baidu.com/s/1wEnqi1DkNuMNj7hSQh-RUw
内向者的口才修炼书,展啸风,沟通_演讲_口才,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1dEGuz8d
百年大学讲演录,尚玉卿,沟通_演讲_口才,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1midgu9M
说服力：如何让他人改变想法,吉姆·兰德尔,沟通_演讲_口才,7.2,百度网盘(提取码:6666),https://pan.baidu.com/s/1rsE4JsekmvtfiGuTV9P0dA
再见，演讲焦虑：七天控制你的公众演讲焦虑,李超、亚然,沟通_演讲_口才,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1hst3rqk
说话的力量,伦兹,沟通_演讲_口才,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1sk9PF1z
