书名,作者,分类,豆瓣评分,百度网盘提取码,百度云盘链接
一个医生的故事,郎景和,人物传记,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1dGoWAGx
神奇圣人王阳明,雾满拦江,人物传记,6,百度网盘(提取码:6666),https://pan.baidu.com/s/1_BI7OqC0baQb6RGBP6I7Fw
领袖们,尼克松,人物传记,8.6,百度网盘(提取码:6666),https://pan.baidu.com/s/1fBwBnh8NINTPv3wMXMBSDw
林肯传,埃米尔﹒路德维希,人物传记,8.6,百度网盘(提取码:6666),https://pan.baidu.com/s/1xeS5JzZQA7ZzK2ff248lmA
不得贪胜,李昌镐,人物传记,8.1,百度网盘(提取码:6666),https://pan.baidu.com/s/1gJVHfqM03wfnaSyNABBiIg
永不放弃,唐纳德·特朗普,人物传记,6.5,百度网盘(提取码:6666),https://pan.baidu.com/s/1AFFhPU35gzICvzs9klI6jA
张纯如：无法忘却历史的女子,张盈盈,人物传记,0,百度网盘(提取码:6666),http://www.ireadweek.com/index.php/bookInfo/9494.html
昨日的世界,昨日的世界,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1hsF2mYo
蚤满华袍：张爱玲后半生,伊北,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1pLeajaF
名人传 (贝多芬传，米开朗基罗传，列夫托尔斯泰传),罗曼·罗兰,人物传记,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1o7ZuhDK
民国的气质,落尘,人物传记,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1eSlLDQE
罗素传,瑞·蒙克,人物传记,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1mh5CbdI
雕刻时光,塔可夫斯基,人物传记,9.5,百度网盘(提取码:6666),https://pan.baidu.com/s/1yauaLYMjDIIS0D18riDyOg
蚕丝：钱学森传,张纯如,人物传记,8.1,百度网盘(提取码:6666),https://pan.baidu.com/s/1hhSfoEDd2nt_ACmJSbqtag
生活的艺术家,李小龙,人物传记,8.2,百度网盘(提取码:6666),https://pan.baidu.com/s/14e1lstOlPpvxer9EKDrzog
颠覆者：周鸿祎自传,周鸿祎,人物传记,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1qXFDkde
四十自述,胡适,人物传记,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1kVw0SVt
借我一生,余秋雨,人物传记,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1eROfgie
谁说大象不能跳舞？,郭士纳,人物传记,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1slMDcfz
那些说不出的慌张,李宗陶,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1czyxeY
马克思传,戴维·麦克莱伦,人物传记,8.3,百度网盘(提取码:6666),https://pan.baidu.com/s/1qZblYWzhuW84Em0G0BQryw
别逗了，费曼先生,by R.P.费曼,人物传记,8.3,百度网盘(提取码:6666),https://pan.baidu.com/s/1i85iwOj8ok7ox1Z8r1aGhg
陈寅恪与傅斯年,岳南,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1nvfzpOX
沈从文的后半生：1948～1988,张新颖,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1b1Osrk
成吉思汗,勒内·格鲁塞,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1ccwghS
我的一生,果尔达·梅厄,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1c1T4kpy
生命的不可思议,胡因梦,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1qYC1g9e
平壤水族馆,姜哲煥,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1eRZ5QqI
进击的局座：悄悄话,张召忠,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1bpvpDSz
可口可乐传,马克·彭德格拉斯特,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1dE3IP6D
