书名,作者,分类,豆瓣评分,百度网盘提取码,百度云盘链接
二战中的巴黎：纳粹铁蹄下的欲望、背叛与死亡,提拉·马奇奥,历史,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1s-c4QzLmcwKr0X5SUZkPnw
三十年河东：权力市场经济的困境,杨继绳,历史,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1vl2xghvvLt4Bu9Ps3ryqFg
艰难时代,斯特兹·特克,历史,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1oqaKEOTLS-_WbRiUAoC6Sg
讲给大家的中国历史1.2.3.4,杨照,历史,9.1,百度网盘(提取码:6666),https://pan.baidu.com/s/1bF6yBoQ-7HzVqEGGdqZHsA
对手：大清擂台上的权力游戏,雾满拦江,历史,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1KUC7rWBvefBV4ODF6swE6w
显微镜下的大明,马伯庸,历史,8.7,百度网盘(提取码:6666),https://pan.baidu.com/s/1bH5D_U6wtHGLvVwktWU3ew
易中天中华经典故事(套装共6册),易中天,历史,8.9,百度网盘(提取码:6666),https://pan.baidu.com/s/14i1nrw4typfwWDn5hY4tYw
芥子,橘花散里,历史,8.1,百度网盘(提取码:6666),https://pan.baidu.com/s/1Gld4wHg4zwsYNoWoSqwLZQ
马勇讲史：晚清四书（觉醒 维新 国变 革命）,马勇,历史,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1V_pm97YdsjvtuopSRmotAA
奥斯曼帝国六百年：土耳其帝国的兴衰,帕特里克·贝尔福,历史,8.8,百度网盘(提取码:6666),https://pan.baidu.com/s/1iUlT9iy-CCDylrGA2_cJeQ
重塑中华：近代中国 中华民族 观念研究,黄兴涛,历史,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1l1cZo-WjCEhuOX_9e8FKig
秩序的沦陷,卜正民,历史,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1KAdtuJYrAVVVf8VLah20TQ
朱明王朝,易中天,历史,6.9,百度网盘(提取码:6666),https://pan.baidu.com/s/12YDCHkpQ8kaX3f-UJVTDNQ
罗曼诺夫王朝衰亡史,赵恺,历史,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1qhyXLVfB71GvAzqdYadudA
太平洋战争系列：《山雨欲来》《铤而走险》《不宣而战,青梅煮酒,历史,9,百度网盘(提取码:6666),https://pan.baidu.com/s/1i22reLrMqdOkSP92kUoV-w
英国通史（套装共6册）,钱乘旦,历史,8.3,百度网盘(提取码:6666),https://pan.baidu.com/s/1QPEbXUUrN2zYDgG9a3zZ1Q
清史稿,赵尔巽,历史,8.7,百度网盘(提取码:6666),https://pan.baidu.com/s/1-JFWJyGm4ucNmaB_Ikt2Yw
罗马灭亡后的地中海世界（上下）,盐野七生,历史,0,百度网盘(提取码:6666),https://pan.baidu.com/s/18_FVI-4T4WKazMIEBTK--A
大唐兴亡三百年,王觉仁,历史,7.1,百度网盘(提取码:6666),https://pan.baidu.com/s/1h1R9Or8QnSRo9S-kN4oy-w
大棋局中的国共关系,吕迅,历史,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1l--4P8xR0EQyEIbMsyeajw
皇帝腓特烈二世的故事（全2册）,盐野七生,历史,8.9,百度网盘(提取码:6666),https://pan.baidu.com/s/1hf5asRR-MPW_ubz-TArTTg
20世纪简史：从无线电到柏林墙,杰弗里·布莱内,历史,8,百度网盘(提取码:6666),https://pan.baidu.com/s/1sc1E1-35plewamiPSFYK6A
命运攸关的抉择：1940-1941年间改变世界的十个决策,伊恩·克肖,历史,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1xw5lx0LI6QMvaZsdbOHzdA
中央帝国的哲学密码,郭建龙,历史,8.7,百度网盘(提取码:6666),https://pan.baidu.com/s/11Kef00DgErbbIhyNDciZ9Q
辩论：美国制宪会议记录,詹姆斯·麦迪逊,历史,9.7,百度网盘(提取码:6666),https://pan.baidu.com/s/1rxTXQMN5pppAwiSEctQpAQ
